study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
watermanagement,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"rivieren, watertekorten hitte. straten, Nederland verandert; steengoede ideeÃ«nbedenker strijd aangaat wateroverlast, Lees bachelorstudie bewoners, waterschappen teveel naartoe riool wateropvang â€˜slimmerâ€™ bewaren periodes? meebrengt. speelt. verzakkingen Gouda verdroging rijstvelden ItaliÃ«, bovenop. Aqualab RDM-terrein. ideeÃ«n ruimte: klimaatadaptieve wijk? waterplein betaalt waterproblemen parken omvallende bomen? beleid Watermanagement. studiethemaâ€™s drukke Watermanager. ingenieursbureau, paal staat, omgang Ministerie NT NG EM B spijkeren zelfstudiemateriaal. CM deficiÃ«ntie NT NG EM B spijkeren zelfstudiemateriaal. CM deficiÃ«ntie Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le Nederlands studiethemaâ€™s achtergrondkennis Nederlandse ontstaan; water; zich? governance klimaatverandering. stad? watervraagstukken? watermanager onderwijs? stroomt; regenval. daken valt; riool instroomt; zakt verdampt. QGis Excel. waterproblemen regenval behouden. Ecologie Waterkwaliteit waterkwaliteit plas zuurstof; doorzicht; zoutgehalte. Kaderrichtlijn uitkomsten; waterkwaliteit Klimaatadaptatie wijk- straatniveau waterproblemen. geveltuinen; daken; regentonnen. waterprobleem. achterhoofd; draagvlak geldende regels. ideeÃ«n Introductieweek introductieweek. watermanagement; eerstejaarsstudenten onderstaand filmpje Rotterdamse soep loep genomen. wereldniveau leren; waterketen verharding overgrote riool? zomer droog ontstaan? regenbuien ontstaan. studierichtingen; technische; ontwerpende; reist waterproblematieken plaatse Adobe kennis; spijker Engels CV benoemen belangenorganisaties. klimaatproblemen 2085 harder regenen hitte waterplein, groen, aangepaste riolering waterberging. visualiseert vergeten, afstudeeronderwerp. brengt; universiteit: Municipal Infrastructure TU Delft; Hydrology Wageningen; Utrecht; Climate Wageningen; Hydrology Amsterdam; Environmental Transnational Ecosystem-based Nijmegen; Rheden/Velp."
technische informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"bewegen? hardware? C C++. hardwaresystemen, operatierobot recyclerobot sorteren. sorteercentra webwinkels. 'denktaal' opgeleid, (AI): chatGPT; Autonomous Systems: autoâ€™s; IoT (Internet Things): aanzetten lampen telefoon. nog, Defensie? webwinkels Coolblue Bol.com. Ministerie NT NG EM B CM B NT NG EM CM Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le oriÃ«nteer studie.â€¯ netwerksystemen Technical natuurkunde) Jeâ€¯brengt Graphics, uitoefenen. automated advanced algorithms, slotte dat, toekomstplannen."
technische bedrijfskunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"inzetbaar. dienstverlening overleggen kostprijzen, productielogistiek, markteisen efficiÃ«nter bedrijfskundige. allrounders werk: productie, distributie. probleemoplossers verliezen. Ministerie NT NG EM CM B NT NG EM CM B Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le bevestigt orde. studieloopbaancoach afgenomen. dosis motivatie. verdiepingsproject. Nederland buitenland). afsluitend beroepscompetenties."
ruimtelijke ontwikkeling,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"richten? Ontwikkeling! woningen, sportvelden, levendige pleinen speelgebieden kinderen? wijk? dichtbevolkte Nederland schaars. Ondertussen bevolking nauw. buitenruimte, planologie. uitvinden buurten, regioâ€™s groen, winkels, culturele instellingen. verkeer; fietspaden genoeg? mobiliteithubs OV? rekenmodellen, Omgevingswet. Rotterdam sociaal-economisch Kaapstad. 93 procent voegen. financiÃ«le kwalitatieve planoloog Ministerie NT NG EM CM NT NG EM CM Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le handtekenen Ordening. herontwerpt Metropoolregio Rotterdam Den Haag. dier natuur? maatvoering verkaveling. Autocad Adobe Photoshop. Illustrator, InDesign Sketch-up. Vergaderen. â€˜Stadmakenâ€™. veranderingen. locatie. Zuid-Holland. Metropoolregio Rotterdam Den Haag. Metropoolvorming groeiplan plan. gemeentelijk EÃ©n stadsontwikkeling. belangen. vooropzetten gebiedsontwikkelaar gebiedsontwikkelaar. groepsverband. Stedenbouwfysica Omgevingsrecht. Geografische (GIS). Stad; Rapporteren; DiscussiÃ«ren; Conflicthantering. eindproject. eindproject. Rotterdamse Academie Bouwkunst Rotterdam masterrichting Stedenbouw. stedenbouwkundige. Urbanism (M Urb). Ã©Ã©n Planologie Utrecht Amsterdam Stedenbouw TU Delft."
mens en techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"doorbrengt operatie aanzienlijk omlaag gegaan. herstellen. danken betere, thuissituatie. zorgverleners bloeddrukmeters operatiekamers. eromheen zorgverlener verpleegkundige), fabrikant, patiÃ«nt. Rotterdam Ã©n thuissituatie. vraag: efficiÃ«nter? Ministerie NT NG EM CM NT NG EM CM Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam (deel-)opdrachten; rollen; inhoudsdeskundige; procesbegeleider; beoordelaar. oriÃ«nteert oriÃ«ntatie vaardighedenlijn ICT, praktijklijn typische meetrapport, risicoanalyse werkvormen, (interprofessioneel). kennis). Gezondheidswetenschappen, Health Care Mangement, Biomedical Physics, Medical Informatics Movement (pre)masters onderhevig, afwijken voorbeelden."
maritieme techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"drijven? onderhoudt, Nederlandse wereldtop getalenteerde afstandje. luxueuze (mega)jachten sleepboten baggerschepen offshore-vaartuigen; drijven vanzelf. gelaten. vertaald scheepsbouwers gegaan. Rotterdam scheepsbouw vaart? waarvandaan typen Maas schepen, Drijven (drijfvermogen), (sterkte), (functionaliteit) (productie). beroepsechte Scheepvaart wereldeconomie. China vervoeren. verweven zeilen interessanter? jachten? Ã©chte EÃ©n ding (goedbetaalde) Nederlandse Nederlandse ingezet. behouden, Maas Rotterdamse openstaat. Rotterdam Mainport Institute (RMI). Rotterdam STC Group, RMI Lloydstraat Rotterdam Ministerie NT NG EM CM B) NT NG EM CM B) Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le R&D inneemt, aspecten: Drijven drijven. werktuigbouwkundigen. drijven scheepsconstructie heeft; hiervan. Vracht vervoeren; vervoeren; Baggeren; Oftewel: productietechnieken. bovenstaande noodzakelijk. projectopdracht communicatie-; onderzoeks-; projectvaardigheden. oriÃ«nteer oriÃ«nteren Werfbedrijf â€˜staal ruikenâ€™, oftewel: meelopen werf scheepsbouw dichtbij ervaren. n oriÃ«nteert MSc. Marine MSc. Dredging TU Delft. Shipping Rotterdam."
maritiem officier,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"vakantie? helemaal, buurt. Stel, rechts Wilhelminapier. verderop bok Matador Erasmusbrug, containerschip. motiveert kolos meren. machinekamer zeeschip, man dorp. grenzeloze zeevaartschool Rotterdam. zeebenen, ja: oversteekt. structuur, verantwoordelijkheid. bemanningsleden drukke vaargebieden loodsen. geladen gelost doet? zeevaartopleiding praktijklessen. zeevaartschool simulator superrealistisch nagebootst zeeschip drukbevaren kanaal loodsen. Ã©chte maandenlang Ã©cht afstudeert hbo-opleidingen. Ã©Ã©n vaarbevoegdheid: goede, doorgaat. onderscheidt, loods, surveyor classificatiebureau, schade-expert verzekeringsmaatschappij havenmeester. EÃ©n voordeel: opgaat, Maas Rotterdamse zeevaart, Rotterdam Mainport Institute (RMI). Rotterdam STC Group, RMI Lloydstraat Rotterdam Ministerie NT NG B EM B CM B NT NG B EM B CM B Rotterdam verwant (Maritiem schepen) studiekeuzegesprek. Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le gelijktijdig projectonderwijs. Navigation, Marine Cargo, dagdeel opleidingsschip. praktijkruimtes (machinekamer, brugsimulator). praktijkomgeving. zeilschip Eendracht, meemaken wacht reisvoorbereiding STCW veiligheidstrainingen. hbo-kwalificaties praktijkonderwijs machinekamer. trainingsweek Trainings (MSTC) Terschelling. MARCOM-A (maritieme communicatie). (stage). stagevaren cruiseschip; lading; tanker. worden: (navigatie); (techniek); Trainings STCW-trainingen. hogeschoolbrede eindassessments vaar 290 180 (onafgebroken), 110 (onafgebroken). Shipping Rotterdam."
logistics engineering,Hogeschool Rotterdam,B,Rotterdam,"Nederlands, Engels",4 jaar,"uitziet? Dus: Waar? Rotterdam natuurlijk, hubs globaliseert. China Verenigde Staten bestelling aarde. Akkoord Parijs klimaatdoelstellingen afgesproken, goederenstromen onverminderd doorgaan. spoor, wereldeconomie efficiÃ«nt kosteneffectief anderzijds duurzaamheidsdoelstellingen gehaald? ketens. terminal inricht, kranen functioneren, transportmodaliteiten warehousemanagement. onderscheidt, verbeterprocessen aspecten; transporttechniek. goud LEAN Six Sigma scrummethodieken, Rotterdamse verbeteren! Maas Rotterdamse openstaat. Rotterdam Mainport Institute (RMI). Rotterdam STC Group, RMI Lloydstraat Rotterdam Ministerie NT NG EM CM B NT NG EM CM B Rotterdam Normaal Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le ICT. (fictieve) bedrijfsproblemen onderhandelen. (studieadvies). transportprobleem Engels (service)logistiek, zakendoen, Shipping Rotterdam."
automotive,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"spannendste revolutionair eindigheid creatiever weggebruiker files terugdringen. topsnelheid experimenteert. ICT, aandrijvingen. helden Rotterdam. probleemoplossers plaatje schoner, efficiÃ«nter moet. â€˜Compleet denkenâ€™ Rotterdam. Future. ontwerper/constructeur Ministerie NT NG EM CM B) NT NG EM CM B) Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le topdocenten dimmende interieurverlichting; Lean/Six Sigma (Toyota Way Production). nadat bezocht. poster. MRVD car; Jepo Uno. mobiliteitsprobleem. mock-up (proefmodel) Academieplein RDM projectweken 3D CAD voertuigsystemen Mobiliteitslab. voorhanden Future Automotive-opleidingen Future Automotive-opleidingen Future Automotive-opleidingen hoeven bereiden! Eindhoven voorbereidingstraject. schakeljaar,"
werktuigbouwkunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"instrumenten melkrobots, hijskranen, ziekenhuisapparatuur, achtbanen scooters. werktuigbouwkundigen speelt. carriÃ¨remogelijkheden, ontwerpteam, afdelingsleider, inspecteur. Werktuigbouwkundigen olieboorplatforms, turbines elektriciteitscentrales, microchips. brute brugdelen hijsen bewerken. functie, leveranciers, monteurs, planners, inkopers, regelgevers directie. Ministerie NT NG EM CM B) NT NG EM CM B) Rotterdam achtergrond; Normaal Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le Rotterdam vorming beroepsdomeinen, (offshore machinebouw): rusten pijlers? constructie? Mechatronica: zware; gevaarlijke; klaren fabrieken; ziekenhuizen; agrarische sector? (warme werktuigbouwkunde): dieselmotor gasturbine diegene huishoudens voorziet? leergebieden (competenties) verwijzen product: adviseren; oriÃ«nteren stromingsleer; dimensioneren Engels. gewenst projectopdracht oriÃ«nteren beroepen. oriÃ«nteren oriÃ«nteren oriÃ«nteren TU"
industrieel product ontwerpen,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"maker? IPO (IPO) kloppen, gebruiksvriendelijk, IPO instrumenten, 3D-printers, lasersnijders, ontwikkelkits (Arduino), bibliotheek (online offline) voorbeeldproducten inspiratie maandag vaardighedencase. vakanties ontwikkelweek. ingaan. presentatiemomenten tevreden bereikbaarheid IPO Rotterdam lokalen docentenkamer binnenlopen. 38 IPO-docenten IPO Rotterdam productontwerper. motiverende 70% Ã©Ã©n keer. wonder 2018, 2019, 2020, 2021 2023 'topopleiding' Keuzegids HBO! Ministerie NT NG EM CM B NT NG EM CM B Rotterdam Let deficiÃ«ntie Studievoorlichting IPO Rotterdam basisjaren; ontwerpprojecten; cases; ontwikkellijn; specialisatiejaren; productontwerper; meeloopstage; ontwerpersprofiel verkent; IPO begeleiding; onderwijsweek leerteams. ontwerpprojecten; professioneel; ontwerpprobleem ideeÃ«n zelfgemaakte vaardigheidscases eindopdracht; gebruiken; zitmeubel buitenruimte; gebruiksonderzoek; maten; ontwerpschetsen; 3D-CAD; productpresentatie; modelbouw; ontwikkelweken studiejaar) beoordelingsgesprek (assessment); Studielast IPO school; ochtend middag (9:00 16:30); studieruimtes (beperkte) houden; ontwerpklussen; studie-opdrachten; lessen; bespreekmomenten toetsweek ontwikkelweken praktijkstage. identiteit: Communities mens/zorg ontwerpersprofiel. Rotterdam IPO â€˜Circular Makerâ€™ â€˜Influential Engineeringâ€™ productoplossingen stadsnatuur, afstudeerassessment IPO-leeruitkomsten Afstudeerprojecten daktent autoâ€™s, heetwaterkraan, zeep pompen autisme. hbo-masters. TU Delft) -semester behaalde IPO. Masterprogrammaâ€™s duurzaamheid) toegankelijk korter hbo-masterprogrammaâ€™s. masterprogrammaâ€™s deeltijd, ernaast"
creative media and game technologies,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"gegrepen coderen, technologieÃ«n. superinteressant. CMGT Rotterdam. things, reality, mobile-, Kortom; doorzetter Ã©chte Ã©n dromen. CMGT Javascript PHP brainstormtechnieken. â€˜techniekfilosofieâ€™ singularity, brein. offline relaxed informeel collegezalen studioâ€™s werkomgeving, â€˜dit moetâ€™ â€˜ga proberenâ€™. Gaandeweg gewaardeerd. CMGT bijbaan full-stack developer. contracten Agencies iO, RedKiwi, Q42, Slik, YipYip Notive. Total Mayhem TurtleBlaze, Edumersive Innovators Teqplay. spelers Coolblue, Greenchoice Rotterdam CMGTâ€™ers veelzijdigheid, Ã©chte Ministerie NT NG EM CM B NT NG EM CM Rotterdam Normaal Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le vakken; Media-en techniekfilosofie; Contextual heeft; mobile; game; ideeÃ«n lukt; anders; zelfsturing bijgestaan programmeerskills full-stack development) lat ontwerpvlak. invalshoek; onderzoekende, ontwerpende technologieÃ«n"
biologie en medisch laboratoriumonderzoek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"bacteriÃ«n genezen. biobrandstof ziekenhuizen, nano-niveau. medisch, Ã³f uiteenlopend. voedselkwaliteit milieuproblematiek. interpreteert microbiologische klinisch-chemische bloedmonsters, behandelingsmethode. dier plaatsvinden? BML Ministerie NT NG EM CM B) NT NG EM CM B) Rotterdam vooropleiding. Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le Ã©Ã©n (chemisch biochemie). meedoet. geroosterd dagdelen. (3 (semester 5) BML-vakken Ã©Ã©n (2e proefdierkunde diagnostiek. (semester 8) sommigen afstudeerders"
bouwkunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"geÃ¯nteresseerd uitoefenen. Traditioneel variÃ«teit woningen, kantoren, winkelcentra. (klimaat, duurzaamheid); adviesbureaus (kosten, projectmanagement) aantallen stadsvernieuwing gemeen actualiteit standpunten benaderen. Ministerie NT NG EM CM deficiÃ«ntie NT NG EM CM deficiÃ«ntie Aanvullend havo/vwo fysicaberekeningen; B A) spijkeren; Mocht B Rotterdam mbo-route Voorheen Nederlandse Bouwkunde; Infra; Middenkaderfunctionaris Bouwkunde; wetswijziging Whw Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le (nieuw) kennis; organiseren; financiÃ«n; contracten; uitvoering; marketing; etc; ethiek; rol; BIM (Bouw Model); 3D zien; architecten stabiel vervormt verbruikt; comfort-; veiligheids-; milieueisen; reken- meetwerk vernieuwd gebouw; proces; modelleerprogrammaâ€™s rapportages verantwoording bouwdelen bouwdelen handschetsen programmaâ€™s. Building Information Modeling BIM onderdeel. uitgewisseld. Ã©Ã©n profielen. opbouw: studiejaar, opbouw: studiejaar, Stedenbouw Rotterdamse Academie Bouwkunst TU Delft."
chemie,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"vernieuwend. enthousiast. Ã©Ã©n. (geautomatiseerde) analysemethoden doorzettingsvermogen must. adviserende terechtkomen. Ministerie NT NG EM CM B) NT NG EM CM B); Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le waterproject. beantwoording onderzoeksvraag. verwerven vaardig- heden laboratoriumvaardigheden, rekenvaardigheden, (specialisatie), neemt. mengsels bepalen); onderzoeken); (nieuwe onderzoeken); Biochemie (chemische gebruiken); universiteit; mastergraad behalen; specialisme(s); Amsterdam: analytisch/fysische Leiden: Nijmegen: chemometrie; Delft: scheikundige technologie; colloÃ¯dchemie."
chemische technologie,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"ideeÃ«n. Rotterdam ideeÃ«n Wist uitzet bevriezing? warmtewisselaar instrumenten industrie? boom ton CO2 1,1 hout? wist. feitjes bÃ¨tavakken, dÃ© hÃ©t tijd: aarde sparen, fossiele, grijze energiebronnen productieproces: eindproducten. specialismen talentvolle, ideeÃ«n. Nadat arbeidsperspectief. plantmanager levensmiddelenproducent, procesinstallaties ingenieursbureau, procestechnoloog productiebedrijf, salesmanager onderdelenfabrikant brandweer. ervan; bureau, fabriek; afgestudeerd, opschalen chemische, olie-, geneesmiddelen- voedingsmiddelenindustrie. plaatsvinden fabriek? massa- energiebalansen door? draad, Ã©n RDM-terrein. Kortom: bÃ¨tavakken apparaten? Rotterdam Mainport Institute, samenwerkingsverband Rotterdam STC Group. Ministerie NT NG EM CM B) NT NG EM CM B); Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le propedeusejaar. oriÃ«nteert vraagstellingen (studieadvies). leerbedrijf. afstudeerverslag zelfstandigheid. TU Delft TU Eindhoven."
civiele techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"blijft, metrotunnels dammen? opleiding! bevolking staan: schaarse overbevolking. (water)wegen, bouwwerken, inhaken bevolkingsgroei Rotterdam-Zuid. centrum? stijging verstevigen klimaatadaptieve maatregelen? hartje Rotterdam: dÃ© proeftuin grote, architectonische Rotterdam aannemingsbedrijf betekenis. reizen. woonomgevingen industrieterreinen schoon. windmolenpark. efficiÃ«nt Ministerie NT NG EM deficiÃ«ntie CM deficiÃ«ntie NT NG EM CM deficiÃ«ntie Rotterdam B gewenst studeren; B B eindexamenvak? spijkeren; voorafgaande (start juni) behandeld; Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le propedeuse; beroepen; (WIS B); (NAT) (NED ENG); staat; beginnen; oriÃ«ntatiethema; stad; buitenruimte leven; creÃ«er woningbouw klimaatadaptief waterhuishouding klopt steden; schaars benutten; bouwkuip verbindingsweg industrieterrein kostencalculatie; bouwplanning vergunningsoverzicht; industrieterrein omgevingshinder blijft; kademuren; kademuren instandhouding staan; (vooral 020) kademuur ingestort; vervanging kademuren operatie; schaars tevreden meegaat? Kortom beÃ¯nvloeden tweetal voorkeurs Rotterdam, mooier, tussenjaar TU."
