study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,"IT gaat! quality, geÃ¯nteresseerd computers, security? puzzelen, groepsverband? NT; NG; EM; CM; NT; NG; EM; CM; (web)applicaties actuele, PHP HTML/CSS gebruikerservaring. installeer Application databasebeheer, SQL. ophalen creÃ«er naadloze PHP-gebaseerde webapplicatie database. Battlebots object-georiÃ«nteerd Java. BattleBots RaceDay, strijd aangaat robots. sfeerimpressie Battlebot-race onderaan pagina. Innovate app? Raspberry PI's? Innovate ideeÃ«n object-georiÃ«nteerd (HTML/CSS, PHP, Java, C, SQL); Arduino, Raspberry Pi, ESP32; UI/UX Computernetwerken; security; Object-georiÃ«nteerd Java object-georiÃ«nteerde ontwerppatronen, datastructuren implementatietechnieken. Processing interpreteren. gegevensmanipulatie, -analyse -visualisatie methodologieÃ«n gegevensverwerking. testmethodologieÃ«n kwaliteitsborging gebruikerservaringen foutdetectie, debugging softwareoptimalisatie App-ontwikkeling functionaliteit intuÃ¯tieve creÃ«ren. vakdocenten UI/UX-ontwerp, back-end cross-platform Java; quality; Databases; Algoritmen; structuren; Testen; JavaScript; Engels; Nederland regelen stageopdracht app-ontwikkeling doeleinden, monitoringssystemen, managementsystemen, bedrijfsportalen meer! Kennismanagement Kennismanagement omvangrijk groepsgenoten Scrum-methodiek hanteert softwareoplossing behapbare verdeelt. softwaretechnieken integreer organisatieprocessen. patterns IT-architectuur doordachte efficiÃ«nte setting verloopt. Kennismanagement gelegenheid teamomgeving. groepsgenoten Scrum-methodiek, projectmanagementvaardigheden. softwareoplossingen Klik kopje 'Minoren' voltooiing gebruikerservaringen, oprapen, Vision minorfase Twente,"
hbo-ict,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"geÃ¯nteresseerd ontwikkelingen? puzzelen, software? HBO-ICT ICT-oplossingen. HBO-ICT webtechnologie organisatie-inrichting daarachter HBO-ICT NT; NG; EM; CM; NT; NG; EM; CM; HBO-ICT ICTâ€™er richtingen, Communicatievaardigheden organisatietalenten omgaan. HBO-ICT computertalen (software)projecten HBO-ICT kennisbasis, ICTâ€™er. Security, Things. studiecoach. toegespitste efficiÃ«nter aangepast. 3D-pooltafel website, 4-op-een-rij Philips, Accenture, Chipsoft, ING Grendel Koninklijke Luchtmacht CJIB. stage-opdrachten klachtenafhandeling verzekeringsmaatschappij; DLC Wolfire Games; â€˜gegevenspakhuisâ€™ Justitieel Incassobureau; IT-security aluminiumfabriek; Certified Ethical Hacking, NHL Stenden, een-na-laatste Tenslotte bedrijfsuitdaging visitekaartje af: idee, HBO-ICT, Twente Rijksuniversiteit Groningen. NHL Stenden hbo-masteropleidingen Innovation, masterâ€¯Computer Vision Scienceâ€¯sluit HBO-ICT."
elektrotechniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"smartwatch, speed pedelec; zulke ideeÃ«n communicatietechniek, toepassingen? impact. energiezuinig communicatietechnieken, NT; NG o&o); NT; NG o&o); EM (nat); HBO-ICT. keuken anders, Mechatronics driewielig deelneemt wedstrijd. besturingstechniek, netwerkanalyse, Electronics circuit printplaat elektronicaproject. werkplaatstechniek, meettechniek (embedded Joint R&D bedrijfsprojecten Ã©Ã©n (werktuig)bouwkunde, elektromagnetisme netwerkanalyse. bestuurbare Telecommunicatie telecommunicatie-ontwerp spectrumanalyse. IndustriÃ«le industriÃ«le automatiseringstechnieken communicatienetwerken, realiseert. signaal (technische informatica). bestuurbare jaarlijkse wedstrijd. meten. stage-opdracht lopende OriÃ«ntatie (Pre-master i.s.m. TU Twente); Vision Science; Biomedical Engineering; Power-electronics. bekwamen (Technische Informatica); IndustriÃ«le (Mechatronica); bedrijfsopdrachten NHL Stenden, Twente."
communication and multimedia design,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"voorbijkomt. bol ontwerpuitdagingen. ontwikkelaars ontwerpers, vastbijten Communication (CMD) zelfstandige â€˜eigenwijzeâ€™ designoplossingen vormen: video? CMD Ã©cht NHL Stenden-opleiding CMD onderwijsconcept: leert! Concepting, Future Playground CMD Leeuwarden CMD Ã©chte Ã©chte sollicitaties! communityâ€™s gastdocenten Communication excursie, Short Advanced Programmes (korte studieprogrammaâ€™s) Finland, Portugal Ierland, Grand Tour Bangkok NT; NG NT NG EM (nat) leertraject CMD CMD jÃ­j collegezaal, Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. Exchange, Grand Tour Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. CMD project? visitekaartje stijl, CMD Gaming, Innovation Welzijn."
civiele techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"water? toekomst?Ben denker inzicht? waterbouwkunde â€˜kunstwerkenâ€™ rioleringen, snelwegen EM; CM; NT; NG EM; CM; NT; NG â€˜fundatievakkenâ€™ â€˜ateliersâ€™. Education zelfstandigheid, interessegebied fundatievakken ateliers. sluis. binnenstedelijke problematiek buien droogte. Ã©Ã©n academie. fundatiecursussen doorgezet. praktijkproblemen ateliers. samenkomen. aquaduct beweegbare ingepast genoeg? 80 gevraagde vervullen? veiligheidpaspoort VCA, contracten Waterbouwkunde documenten daadwerkelijke werkprocessen controleert detailplanningen knowhow. werkvoorbereiden tekening planningen begroting leidinggeven. betekenen zeevaart Willem Barentsz Terschelling. binnenstedelijke problematiek klimaatontwikkelingen stedenbouw, waterbeheersing keuzeprofiel projectmanagement, Engels intercultureel ingevuld Vision NHL Stenden? wegontwerper, waterbouwer, assetmanager. projectorganisaties proactieve binnenlandse waterbouwkunde relevant, excelleren. halen! Civil TU Delft Civil TU Twente. Civil"
chemische technologie,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"dosis details? eigenschap kunnen, warmte, reactoren, etc. technoloog! afgebroken. stikstofprobleem batterij methanol. soep, spelen, opties. CM B EM NT; NG; *Heb deficiÃ«ntietoets CM B EM NT; NG; *Heb deficiÃ«ntietoets Technologie; linken site VHL. Waterproof-Engineering water; watertechnologie, microverontreinigingen drinkwater, hergebruik pilot"
chemie,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"ertoe NHL Stenden Havo; CM B*; EM NT; NG; *Heb deficiÃ«ntietoets Vwo; CM B*; EM NT; NG; *Heb deficiÃ«ntietoets Mbo; mbo-domein functies, medicatie synthese; leerstof; Emmen spectrometrie Engels, Excel; Polymers, Emmtec Park; spectrometrie, literatuurresearch NHL Stenden Leeuwarden Hall Larenstein; Chemistry Emmen durende afstudeeropdracht; bij: DSM; Spark Holland; Proxcys; Senbis; Wavin; Centre Green PAC; Friesland Campina; Teijin; Innocore Pharma."
werktuigbouwkunde,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"bang experimenteren? werktuigen. NHL Stenden Emmen Leeuwarden. NT NG EM CM (wisA wisB) NT NG EM CM (wisA wisB) commerciÃ«le productontwikkeling. hoekkraan; automatische loopkat; persmechanisme; theorieles statica; materiaalkunde; besturingstechniek; onderzoeksvaardigheden; methodisch thinking; matrijs spuitgietmachines. dynamica; werktuigonderdelen; CAD datasystemen; stromingsleer; thermodynamica; aandrijftechniek; regeltechniek; CNC spuitgietsimulaties; eindige methode. handbereik DSM, Thales Proxcys B.V. (deel-) projectondersteuning. Emmen â€˜High Tech Systemsâ€™; modelleer proefmodel. doorlopend materiaalkundige eindproduct; Composite Solutions; Fokker Aerostructures Kunststoffen. Fokker Aerostructures vliegtuigonderdelen composiet vezelversterkte hars). composietmaterialen. onbelangrijk: product?; Polymers (Engels). verpakkingen frisdrankflessen planten: toekomstmuziek realiteit? Realiteit! geÃ¯nteresseerd Polymers uitgebannen hernieuwbare, 3D-printen frituurolie, bacteriÃ«n bierfust recyclen: Tech Emmen Manufacturing Robotica; FEM;"
serious gaming,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"simulatie- game-interventies, verandervraagstukken onderwijs, innovatiespecialist Gaming. doelgericht treed game. facilitator onderhoudt gameontwikkelaars Ã©n innovatie. besloten creÃ«ren abstractie werkelijkheid technologie) (psychologisch) gedrag; ontwerpend bacheloropleidingen* verlenen Gaming. opleidingsachtergrond, selectie, vliegende Gaming? oriÃ«ntatiegesprek, coÃ¶rdinator Voltijd-variant, Guido Swildens. samenhangende wordende leer-/werkomgevingen; groepsgewijs praktijkvragen; kundiger vraagstukken; thinking praktijkvraagstukken afstudeercontext MasterPiece,"
computer vision & data science,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"Vision Ã©Ã©n mastergraad. overgrote meerderheid gegenereerd Ã©Ã©n Intelligence. dusdanig tempo, inspectietaak geautomatiseerd. opstaat benutten. Ã©Ã©njarige insteek oplost. verkrijgen geÃ¯ntegreerd schoolt hyperspectrale camera's classificatie smokkelwaar rÃ¶ntgenbeelden convolutionele Vision graad ICT, vooropleidingen Vision Ã©Ã©n evoluerende beelddata gehanteerd aanvang aspirant masterstudent startniveau; kwalitatieve toelatingseisen: programmeercompetenties; vision begrijpen; Beheersing Engelse adequaat Toereikende Ã©Ã©njarige, onderwijskwaliteit waarborgen hanteert toelatingsprocedure Vision integratie. gehanteerd, (zelfstandigheid complexiteit) toe, leeruitkomsten: methodologisch correct, machine-learning inspecties specificaties creÃ«ert beheert, domeinexpert(s), representatieve geannoteerde gebalanceerde dataset machine-learning testen; klantspecificaties schaalbaar toegepast; proactief verantwoordelijkheid, inzetbaarheid kennisdomein; bewijsmateriaal semester; besproken feedup, feedforward gegeven; contextniveau (zelfstandigheid complexiteit)"
design driven innovation,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"complexer; schaarste voedseltransitie, verdeling welvaart (positieve) gezondheid. wicked problems (genetwerkte problemen) pasklare benaderen vraagstukken? Innovation aanvulling bachelor. Ã©Ã©n ontwerpgedreven Ã©n Innovation profit- non-profit Wees durf studio: docent-onderzoekers, profit- non-profit overheidsinstanties. stippelt leertraject innovator oriÃ«ntatiegesprek Innovation. orientatiegesprek. Wacht mailtje designdriveninnovation@nhlstenden.com. verhouden voortdurende cross-overs domeinen. sowieso prototyping. demand. aanleiding ontwikkeldoelen groei. expertcolleges. sowieso designmethodieken prototyping. demand, ontwikkeldoelen vormen, gastlessen, locatiebezoeken,"
marine shipping innovations,NHL Stenden Hogeschool,M,Terschelling,Nederlands,2 jaar,"scheepvaart Nederland versterken adequaat dealen. Maritime Innovations innovator, opdoet) benut. uitdagen achtergrond. nautisch, georiÃ«nteerde se Ã©Ã©n oriÃ«ntatie Toelatingseisen: studie-opdrachten beroepssituatie. Tenslotte beheers Engels selectieprocedure ontwerpmethodiek vraagstellingen achtergrond; nautisch, georiÃ«nteerde se Ã©Ã©n oriÃ«ntatie kernmodules Research; Analyses; Regulation Innovation; Resources; Innovative Maritime Innovation. opleidingscompetenties. moduleopdrachten Energy transition, factors Sustainable, safe. specialisation gegroepeerd specialisation Ã©Ã©n cluster, opleidingstraject samenstellen."
it service management,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"kwaliteit? IT IT IT gezegd ICT-dienstverlening. voorkom pan uitrijzen IT ICT-processen. ICT-dienstverlening klantvriendelijkheid verhogen. schakel, link, gebruikersafdeling. adviseren, beheren: ICT-infrastructuur software-functionaliteiten, stroomlijnen. simpel. werknemers begrijpelijk NT; NG; EM; CM; NT; NG; EM; CM; IT ICT-processen. ICT-dienstverlening klantvriendelijkheid verhogen. oriÃ«ntatie ICT-vaardigheden aandachtspunten. ICT-adviseur. Klantgerichtheid, face- to-face contact, overtuigingskracht ICT, Vandaar NHL Stenden HBO-ICT"
industriÃ«le automatisering en robotica,NHL Stenden Hogeschool,AD,"Leeuwarden, Emmen",Nederlands,2 jaar,"(Ad) IndustriÃ«le IndustriÃ«le productiviteitsverhoging. Ad IndustriÃ«le NHL Stenden industriÃ«le Ad-opleiding industriÃ«le ingezet. maakindustrie, agrarische industriÃ«le winst kosten, productiviteit. beoordeling EC EC). actuatoren, manufacturing NT; NG; EM; CM; NT; NG; EM; CM; verandering? doorgroeien, NHL Stenden duaal gezin verdienen. studie-ervaring. Ad IndustriÃ«le Robobasics EC); industriÃ«le Domeinen: (C PLC), Robo-adjust EC); aanpassen. aanpassing verbetering, anderzijds inzicht; Domeinen: (C&PLC), Productietechnieken. Robofuture EC); industriÃ«le gericht: inventariseert industriÃ«le Domeinen: manufacturing Robo-integration EC); (deel)systeem besturingsprincipes, programmeertechnieken communicatieprotocollen. onderhoud, performance veiligheids- kwaliteitsstandaarden. Robochallenge oplossingsrichtingen EC); roboticavraagstuk computerprogramma eindwerk verantwoording"
maritieme techniek,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"Nederland onlosmakelijk scheepswerven watersportbedrijven vakmanschap werven duaal momenteel werf, terechtkomen. werktuigbouw elektro scheepsontwerp ontwikkelbehoeftes. NT; NG EM CM wisA wisB. NT; NG EM CM wisA wisB. werktuigbouw elektro scheepsontwerp ontwikkelbehoeftes; 24-32 tweewekelijks contactdag begeleiders; leslocatie Leeuwarden, toetsing verslagen; theorietoetsen (wiskunde/natuurkunde) beperkt; inplannen Schip, Werf"
cyber safety & security,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"criminele Ad (deeltijd)! verstoring uitval, veroorzaakt systeemfouten. securityprocessen -procedures bescherming leed voortkomt integreer (technische invalshoek) (sociale psychologische invalshoek) Security, werk- werkplekscan beroepsproducten. scan inschatting geschiktheid Traditiegetrouw (cyber security), criminele (cyber safety) bedrijfsvoering private (semi)publieke Havo; Vwo; Mbo; Security, Ã©Ã©n NHL Stenden thematische ec 15ec Basics; kennen; beschouwen. Explore; oplossingsrichting dreiging risico; aanbevelingen voordoet. Technical Engineering; â€˜Netwerk Securityâ€™ IT-Architectuur, audit situatieâ€‹ Proof Factors; ingezoomd grondslag (kunnen) gesignaleerde risicoâ€™s; grondslag implementatieplan Ethical Hacking; hacker; computersystemen -netwerken scannen, hacken hackers; eindresultaat, Certified Ethical Hacker Challenge; uit; cyclus evalueren. PPO; samenwerkings- (professionele) handelen;"
applied data science & artificial intelligence,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"meebouwen Ã©n speelt? AI. waardevolle, rechtmatige toepassen? Ã©n AI? (AI). trackers branches dataverzamelingen media-analyses koopgedrag voorspellen. omgegaan, (AI) verzamelen, opschonen, â€˜data scientist futureâ€™. data-gedreven merkt, beÃ¯nvloed broek bestelt Zalando artikel NU.nl. slecht uitpakken onderdeel. Instagram Facebook weliswaar terug, platformen kleven (ongewenst) beschermd? waarborgen? gastdocenten, Engels. geÃ¯nteresseerd Ã©n interessant, vaardig. geschoold scientist future! programmeervraagstukken. creatieve, waardevolle, bewuste rechtmatige Studievraag? contactformulier Whatsapp havo/vwo Ministerie NT NG EM CM B NT NG EM CM B Rotterdam mbo-opleiding, vÃ³Ã³r spijkeren. Let deficiÃ«ntie niveau-aanduiding), Studievoorlichting developer; Back-end developer; ICT-consultant; Databasespecialist; Webdeveloper; Software-tester. Rotterdam Kenmerkend Rotterdam reÃ«le Intelligence. (ons projectonderwijs) ethische, ideeÃ«n experimenteert bijgestaan (discrete) eenzelfde opbouw, onderzoeksthemaâ€™s Creating 010. studiothemaâ€™s society; media- klikgedrag? persoonlijkheid cities; Cameraâ€™s, slimmer. Rotterdam veiliger, efficiÃ«nter Rotterdam logistics; Drones, container tracking, voorspellen containerroute magazijnen voorraden (realtime) bijwerken. hybride. supported healthcare; dokter. Who cares? Care zelfdiagnose patiÃ«ntendossiers, Intelligence. AI toegenomen. AI, inspirerend bereiden. societies data-engineering; science; AI. bewuster fascinerende komend verkennen. â€˜klaarâ€™ oriÃ«nteer potentiÃ«le machinelearning; science; AI. popelen persoonlijkheid. wakkert datamodellen, verkenning des Ã©Ã©n lukt erbij! verandert, ontwikkelreis gemakkelijk, loer. meesterproef,"
informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"efficiÃ«nt app, IT-opleiding programmeertalen. programmeur Python C#. IT-opleiding IT-domein. IT. geÃ¯nteresseerd eigenzinnig doorzetter? Rotterdam Ministerie NT NG EM CM NT NG EM CM Rotterdam Normaal Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le oriÃ«nteer informaticavakgebied BaseCamp. toeziend dagplanning. online. lukt, BaseCamp lukt, Nadat Rotterdamse Nadat Rotterdamse Nadat Rotterdamse"
watermanagement,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Overstromingen, rivieren, watertekorten hitte. straten, Nederland klimaatverandering? verandert; steengoede ideeÃ«nbedenker strijd aangaat wateroverlast, hitte? Lees bachelorstudie bewoners, waterschappen teveel naartoe riool wateropvang â€˜slimmerâ€™ bewaren periodes? meebrengt. speelt. verzakkingen Gouda verdroging rijstvelden ItaliÃ«, bovenop. Aqualab RDM-terrein. ideeÃ«n ruimte: klimaatadaptieve wijk? waterplein betaalt het? bereken waterproblemen dat? parken omvallende bomen? beleid Watermanagement. studiethemaâ€™s drukke Watermanager. verzekerd ingenieursbureau, paal staat, omgang Ministerie NT NG EM B spijkeren zelfstudiemateriaal. CM deficiÃ«ntie NT NG EM B spijkeren zelfstudiemateriaal. CM deficiÃ«ntie Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le Nederlands studiethemaâ€™s achtergrondkennis Nederlandse ontstaan; water; zich? governance klimaatverandering. stad? watervraagstukken? watermanager onderwijs? krijgt: stroomt; regenval. daken valt; riool instroomt; zakt verdampt. QGis Excel. waterproblemen regenval behouden. Ecologie Waterkwaliteit waterkwaliteit plas zuurstof; doorzicht; zoutgehalte. Kaderrichtlijn uitkomsten; waterkwaliteit Klimaatadaptatie wijk- straatniveau waterproblemen. geveltuinen; daken; regentonnen. betrekken waterprobleem. achterhoofd; draagvlak geldende regels. ideeÃ«n Introductieweek introductieweek. watermanagement; eerstejaarsstudenten onderstaand filmpje Rotterdamse soep loep genomen. wereldniveau leren; waterketen verharding overgrote riool? zomer droog ontstaan? regenbuien ontstaan. studierichtingen; technische; ontwerpende; reist waterproblematieken grens. plaatse Adobe kennis; spijker Engels CV benoemen opstellen. belangenorganisaties. klimaatproblemen onderzoekt. 2085 harder regenen hitte leefbaarheid waterplein, groen, aangepaste riolering waterberging. visualiseert vergeten, oplevert. afstudeeronderwerp. opleidt brengt; harmonieus universiteit: Engineering; Municipal Infrastructure TU Delft; Hydrology Wageningen; Utrecht; Climate Wageningen; Hydrology Amsterdam; Environmental Transnational Ecosystem-based Nijmegen; Process Rheden/Velp."
